year,leaid,lea_name,fips
2012,2926640,Ritenour,Missouri
2012,2926670,Riverview Gardens,Missouri
2012,2926760,Specl. Sch. Dst. St. Louis Co.,Missouri
2012,2926790,Rock Port R-Ii,Missouri
2012,2926850,Rockwood R-Vi,Missouri
2012,2926890,Rolla 31,Missouri
2012,2926970,Cole Co. R-I,Missouri
2012,2927060,St. Joseph,Missouri
2012,2927090,Salem R-80,Missouri
2012,2927520,Salisbury R-Iv,Missouri
2012,2927540,Sarcoxie R-Ii,Missouri
2012,2927570,Savannah R-Iii,Missouri
2012,2927600,Northeast Vernon Co. R-I,Missouri
2012,2927630,School Of The Osage,Missouri
2012,2927660,Schuyler Co. R-I,Missouri
2012,2927830,Sedalia 200,Missouri
2012,2927870,Senath-Hornersville C-8,Missouri
2012,2927900,Seneca R-Vii,Missouri
2012,2927930,Seymour R-Ii,Missouri
2012,2928110,Shelby Co. R-Iv,Missouri
2012,2928140,North Shelby,Missouri
2012,2928170,Sheldon R-Viii,Missouri
2012,2928260,Sikeston R-6,Missouri
2012,2928290,Silex R-I,Missouri
2012,2928360,Slater,Missouri
2012,2928380,Smithton R-Vi,Missouri
2012,2928410,Smithville R-Ii,Missouri
2012,2928430,South Callaway Co. R-Ii,Missouri
2012,2928470,South Iron Co. R-I,Missouri
2012,2928500,South Nodaway Co. R-Iv,Missouri
2012,2928530,South Pemiscot Co. R-V,Missouri
2012,2928560,Southern Boone Co. R-I,Missouri
2012,2928590,Southern Reynolds Co. R-Ii,Missouri
2012,2928620,Southland C-9,Missouri
2012,2928680,Southwest Livingston Co. R-I,Missouri
2012,2928710,Southwest R-V,Missouri
2012,2928740,Sparta R-Iii,Missouri
2012,2928800,Spokane R-Vii,Missouri
2012,2928860,Springfield R-Xii,Missouri
2012,2928920,St. Charles R-Vi,Missouri
2012,2928950,Francis Howell R-Iii,Missouri
2012,2929100,St. Clair R-Xiii,Missouri
2012,2929130,St. Elizabeth R-Iv,Missouri
2012,2929170,Central R-Iii,Missouri
2012,2929250,St. James R-I,Missouri
2012,2929280,St. Louis City,Missouri
2012,2929340,Stanberry R-Ii,Missouri
2012,2929370,Ste. Genevieve Co. R-Ii,Missouri
2012,2929430,Steelville R-Iii,Missouri
2012,2929490,Stewartsville C-2,Missouri
2012,2929520,Stockton R-I,Missouri
2012,2929580,Stoutland R-Ii,Missouri
2012,2929610,Morgan Co. R-I,Missouri
2012,2929640,Strafford R-Vi,Missouri
2012,2929700,Sturgeon R-V,Missouri
2012,2929760,Sullivan,Missouri
2012,2929810,Summersville R-Ii,Missouri
2012,2929880,Sweet Springs R-Vii,Missouri
2012,2929940,Tarkio R-I,Missouri
2012,2930270,Thayer R-Ii,Missouri
2012,2930300,Tina-Avalon R-Ii,Missouri
2012,2930330,Tipton R-Vi,Missouri
2012,2930360,Trenton R-Ix,Missouri
2012,2930390,Tri-County R-Vii,Missouri
2012,2930420,East Newton Co. R-Vi,Missouri
2012,2930450,Troy R-Iii,Missouri
2012,2930510,Miller Co. R-Iii,Missouri
2012,2930520,Twin Rivers R-X,Missouri
2012,2930570,Union R-Xi,Missouri
2012,2930600,Union Star R-Ii,Missouri
2012,2930660,University City,Missouri
2012,2930690,Valley Park,Missouri
2012,2930720,Valley R-Vi,Missouri
2012,2930750,Van Buren R-I,Missouri
2012,2930780,Van-Far R-I,Missouri
2012,2930810,Verona R-Vii,Missouri
2012,2930840,Morgan Co. R-Ii,Missouri
2012,2930870,Maries Co. R-I,Missouri
2012,2930900,West Nodaway Co. R-I,Missouri
2012,2930990,Walnut Grove R-V,Missouri
2012,2931020,Warrensburg R-Vi,Missouri
2012,2931050,Warren Co. R-Iii,Missouri
2012,2931070,Warsaw R-Ix,Missouri
2012,2931110,Washington,Missouri
2012,2931140,Kingston K-14,Missouri
2012,2931440,Waynesville R-Vi,Missouri
2012,2931460,Weaubleau R-Iii,Missouri
2012,2931500,Webb City R-Vii,Missouri
2012,2931530,Webster Groves,Missouri
2012,2931560,Wellington-Napoleon R-Ix,Missouri
2012,2931620,Wellsville Middletown R-I,Missouri
2012,2931650,Wentzville R-Iv,Missouri
2012,2931680,West Plains R-Vii,Missouri
2012,2931710,West Platte Co. R-Ii,Missouri
2012,2931800,Midway R-I,Missouri
2012,2931830,Osage Co. R-Iii,Missouri
2012,2931860,Westran R-I,Missouri
2012,2931920,Wheatland R-Ii,Missouri
2012,2931950,Wheaton R-Iii,Missouri
2012,2932010,Willard R-Ii,Missouri
2012,2932070,Willow Springs R-Iv,Missouri
2012,2932100,Windsor C-1,Missouri
2012,2932110,Henry Co. R-I,Missouri
2012,2932190,Winfield R-Iv,Missouri
2012,2932220,Winona R-Iii,Missouri
2012,2932250,Winston R-Vi,Missouri
2012,2932300,Worth Co. R-Iii,Missouri
2012,2932310,Wright City R-Ii,Missouri
2012,2932490,Zalma R-V,Missouri
2012,3000002,Somers Elem,Montana
2012,3000003,Cut Bank Elem,Montana
2012,3000005,Helena Elem,Montana
2012,3000006,Broadus Elem,Montana
2012,3000008,Ashland Elem,Montana
2012,3000090,Noxon Elem,Montana
2012,3000091,Dept Of Corrections-Youth,Montana
2012,3000096,North Star Elem,Montana
2012,3000098,Chester-Joplin-Inverness El,Montana
2012,3000099,Heart Butte K-12 Schools,Montana
2012,3000100,Mont Sch For Deaf Blind,Montana
2012,3000102,Dutton/Brady K-12 Schools,Montana
2012,3000654,Big Sky School K-12,Montana
2012,3000932,Shields Valley Elem,Montana
2012,3001710,Absarokee Elem,Montana
2012,3001860,Alberton K-12 Schools,Montana
2012,3002010,Anaconda Elem,Montana
2012,3002070,Anderson Elem,Montana
2012,3002220,Arlee Elem,Montana
2012,3002300,Arrowhead Elem,Montana
2012,3002430,Augusta Elem,Montana
2012,3002640,Bainville K-12 Schools,Montana
2012,3002730,Baker K-12 Schools,Montana
2012,3002850,Smith Valley Elem,Montana
2012,3003270,Belfry K-12 Schools,Montana
2012,3003290,Belgrade Elem,Montana
2012,3003420,Belt Elem,Montana
2012,3003760,Big Sandy Elem,Montana
2012,3003800,Big Timber Elem,Montana
2012,3003820,Bigfork Elem,Montana
2012,3003870,Billings Elem,Montana
2012,3003900,Billings H S,Montana
2012,3004260,Bonner Elem,Montana
2012,3004380,Boulder Elem,Montana
2012,3004440,Box Elder Elem,Montana
2012,3004560,Bozeman Elem,Montana
2012,3004800,Bridger K-12 Schools,Montana
2012,3004890,Broadview Elem,Montana
2012,3004980,Townsend K-12 Schools,Montana
2012,3005010,Brockton Elem,Montana
2012,3005140,Browning Elem,Montana
2012,3005280,Butte Elem,Montana
2012,3005460,Canyon Creek Elem,Montana
2012,3005850,Vaughn Elem,Montana
2012,3005880,Cascade Elem,Montana
2012,3005990,Cayuse Prairie Elem,Montana
2012,3006110,St Ignatius K-12 Schools,Montana
2012,3006112,Charlo Elem,Montana
2012,3006260,Chinook Elem,Montana
2012,3006320,Choteau Elem,Montana
2012,3006790,Circle Elem,Montana
2012,3006840,Clancy Elem,Montana
2012,3006870,Clinton Elem,Montana
2012,3007050,Colstrip Elem,Montana
2012,3007110,Columbia Falls Elem,Montana
2012,3007190,Columbus Elem,Montana
2012,3007330,Conrad Elem,Montana
2012,3007410,Corvallis K-12 Schools,Montana
2012,3007830,Culbertson Elem,Montana
2012,3008130,Custer K-12 Schools,Montana
2012,3008280,Darby K-12 Schools,Montana
2012,3008670,Deer Lodge Elem,Montana
2012,3008700,Deer Park Elem,Montana
2012,3008860,Denton Elem,Montana
2012,3008880,Desmet Elem,Montana
2012,3008910,Dillon Elem,Montana
2012,3009030,Dixon Elem,Montana
2012,3009120,Dodson K-12,Montana
2012,3009180,Drummond Elem,Montana
2012,3009560,East Helena Elem,Montana
2012,3009670,Ekalaka Elem,Montana
2012,3009720,Elder Grove Elem,Montana
2012,3009840,Elysian Elem,Montana
2012,3009930,Ennis K-12 Schools,Montana
2012,3010080,Eureka Elem,Montana
2012,3010140,Fairfield Elem,Montana
2012,3010210,Fairview Elem,Montana
2012,3010230,Fair-Mont-Egan Elem,Montana
2012,3010920,Evergreen Elem,Montana
2012,3010950,Olney-Bissell Elem,Montana
2012,3011100,Florence-Carlton K-12 Schls,Montana
2012,3011160,Forsyth Elem,Montana
2012,3011240,Fort Benton Elem,Montana
2012,3011340,Fortine Elem,Montana
2012,3011420,Frazer Elem,Montana
2012,3011520,Frenchtown K-12 Schools,Montana
2012,3011550,Froid Elem,Montana
2012,3011650,Fromberg K-12,Montana
2012,3011670,Frontier Elem,Montana
2012,3011790,Gallatin Gateway Elem,Montana
2012,3011820,Gardiner Elem,Montana
2012,3012210,Geraldine K-12,Montana
2012,3012270,Geyser Elem,Montana
2012,3012420,Glasgow K-12 Schools,Montana
2012,3012510,Glendive Elem,Montana
2012,3012840,Philipsburg K-12 Schools,Montana
2012,3012960,Grass Range Elem,Montana
2012,3013040,Great Falls Elem,Montana
2012,3013050,Great Falls H S,Montana
2012,3013110,Greenfield Elem,Montana
2012,3013260,Hamilton K-12 Schools,Montana
2012,3013280,Hawks Home Elem,Montana
2012,3013310,Hardin Elem,Montana
2012,3013395,Harlem Elem,Montana
2012,3013440,Harlowton Elem,Montana
2012,3013530,Harrison K-12 Schools,Montana
2012,3013560,Havre Elem,Montana
2012,3013660,Hays-Lodge Pole K-12 Schls,Montana
2012,3013800,Helena Flats Elem,Montana
2012,3013830,Helena H S,Montana
2012,3013860,Hellgate Elem,Montana
2012,3014040,Highwood Elem,Montana
2012,3014340,Hinsdale Elem,Montana
2012,3014430,Hobson K-12 Schools,Montana
2012,3014640,Hot Springs K-12,Montana
2012,3014700,Huntley Project K-12 Schools,Montana
2012,3014760,Hysham K-12 Schools,Montana
2012,3015200,Joliet Elem,Montana
2012,3015340,Jordan Elem,Montana
2012,3015360,Judith Gap Elem,Montana
2012,3015420,Flathead H S,Montana
2012,3015450,Kalispell Elem,Montana
2012,3015570,Kila Elem,Montana
2012,3015990,Lambert Elem,Montana
2012,3016050,Lame Deer Elem,Montana
2012,3016110,Lamotte Elem,Montana
2012,3016200,Laurel Elem,Montana
2012,3016290,Lavina K-12 Schools,Montana
2012,3016490,Lewistown Elem,Montana
2012,3016530,Libby K-12 Schools,Montana
2012,3016710,Lima K-12 Schools,Montana
2012,3016810,Lincoln K-12 Schools,Montana
2012,3016880,Livingston Elem,Montana
2012,3016950,Lockwood Elem,Montana
2012,3017010,Lodge Grass Elem,Montana
2012,3017130,Lolo Elem,Montana
2012,3017190,Lone Rock Elem,Montana
2012,3017580,Malta K-12 Schools,Montana
2012,3017610,Manhattan School,Montana
2012,3017700,Marion Elem,Montana
2012,3018170,Medicine Lake K-12 Schools,Montana
2012,3018240,Melstone Elem,Montana
2012,3018410,Miles City Elem,Montana
2012,3018540,Missoula H S,Montana
2012,3018570,Missoula Elem,Montana
2012,3018750,Monforton Elem,Montana
2012,3018780,Montana City Elem,Montana
2012,3018870,Moore Elem,Montana
2012,3019170,Nashua K-12 Schools,Montana
2012,3019740,Opheim K-12 Schools,Montana
2012,3020040,Park City Elem,Montana
2012,3020670,Pine Creek Elem,Montana
2012,3020820,Plains Elem,Montana
2012,3020960,Plentywood K-12 Schools,Montana
2012,3021000,Plevna K-12 Schools,Montana
2012,3021060,Polson Elem,Montana
2012,3021240,Poplar Elem,Montana
2012,3021330,Potomac Elem,Montana
2012,3021510,Power Elem,Montana
2012,3021720,Pryor Elem,Montana
2012,3021850,Ramsay Elem,Montana
2012,3021870,Rapelje Elem,Montana
2012,3022080,Red Lodge Elem,Montana
2012,3022230,Reed Point Elem,Montana
2012,3022370,Richey Elem,Montana
2012,3022710,Roberts K-12 Schools,Montana
2012,3022750,Rocky Boy Elem,Montana
2012,3022790,Ronan Elem,Montana
2012,3022920,Rosebud K-12,Montana
2012,3023040,Roundup Elem,Montana
2012,3023160,Roy K-12 Schools,Montana
2012,3023340,Ryegate K-12 Schools,Montana
2012,3023370,Saco Elem,Montana
2012,3023520,Savage Elem,Montana
2012,3023670,Scobey K-12 Schools,Montana
2012,3023730,Seeley Lake Elem,Montana
2012,3023900,Shelby Elem,Montana
2012,3023940,Shepherd Elem,Montana
2012,3024150,Sheridan Elem,Montana
2012,3024200,Sidney Elem,Montana
2012,3024300,Sun River Valley Elem,Montana
2012,3024930,St Regis K-12 Schools,Montana
2012,3024990,Stanford K-12 Schools,Montana
2012,3025020,Stevensville Elem,Montana
2012,3025130,Centerville Elem,Montana
2012,3025320,Sunburst K-12 Schools,Montana
2012,3025470,Superior K-12 Schools,Montana
2012,3025500,Swan River Elem,Montana
2012,3025530,Swan Valley Elem,Montana
2012,3025890,Target Range Elem,Montana
2012,3025950,Terry K-12 Schools,Montana
2012,3026070,Thompson Falls Elem,Montana
2012,3026160,Three Forks Elem,Montana
2012,3026520,Trout Creek Elem,Montana
2012,3026550,Troy Elem,Montana
2012,3026640,Turner Elem,Montana
2012,3026730,Twin Bridges K-12 Schools,Montana
2012,3026880,Ulm Elem,Montana
2012,3027060,Valier Elem,Montana
2012,3027270,Victor K-12 Schools,Montana
2012,3027340,Vida Elem,Montana
2012,3027570,West Valley Elem,Montana
2012,3027630,West Yellowstone K-12,Montana
2012,3027730,Westby K-12 Schools,Montana
2012,3027740,Whitefish Elem,Montana
2012,3027810,Whitehall Elem,Montana
2012,3027930,Whitewater K-12 Schools,Montana
2012,3028020,Wibaux K-12 Schools,Montana
2012,3028140,Willow Creek Elem,Montana
2012,3028380,Winifred K-12 Schools,Montana
2012,3028470,Winnett K-12 Schools,Montana
2012,3028590,Wolf Point Elem,Montana
2012,3028650,Woodman Elem,Montana
2012,3028750,White Sulphur Spgs Elem,Montana
2012,3028800,Wyola Elem,Montana
2012,3100002,David City Public Schools,Nebraska
2012,3100003,East Butler Public Schools,Nebraska
2012,3100004,Laurel-Concord Public Schools,Nebraska
2012,3100006,West Point Public Schools,Nebraska
2012,3100008,Wisner-Pilger Public Schools,Nebraska
2012,3100010,Anselmo-Merna Public Schools,Nebraska
2012,3100011,Broken Bow Public Schools,Nebraska
2012,3100012,Callaway Public Schools,Nebraska
2012,3100015,Cambridge Public Schools,Nebraska
2012,3100016,Grand Island Public Schools,Nebraska
2012,3100018,Wauneta-Palisade Public Schs,Nebraska
2012,3100020,Ewing Public Schools,Nebraska
2012,3100021,Waverly School District 145,Nebraska
2012,3100022,North Platte Public Schools,Nebraska
2012,3100023,Maxwell Public Schools,Nebraska
2012,3100024,Sutherland Public Schools,Nebraska
2012,3100025,Elkhorn Valley Schools,Nebraska
2012,3100029,Superior Public Schools,Nebraska
2012,3100034,Ashland-Greenwood Public Schs,Nebraska
2012,3100041,Stanton Community Schools,Nebraska
2012,3100051,Geneva North School,Nebraska
2012,3100065,Franklin Public Schools,Nebraska
2012,3100066,Silver Lake Public Schools,Nebraska
2012,3100067,Banner County Public Schools,Nebraska
2012,3100068,Cedar Rapids Public School,Nebraska
2012,3100070,Amherst Public Schools,Nebraska
2012,3100071,Tekamah-Herman Community Schs,Nebraska
2012,3100072,Leyton Public Schools,Nebraska
2012,3100073,Arnold Public Schools,Nebraska
2012,3100076,Scribner-Snyder Community Schs,Nebraska
2012,3100077,Dundy Co Stratton Public Schs,Nebraska
2012,3100080,Alma Public Schools,Nebraska
2012,3100082,Stuart Public Schools,Nebraska
2012,3100085,St Paul Public Schools,Nebraska
2012,3100088,Norris School Dist 160,Nebraska
2012,3100089,Palmer Public Schools,Nebraska
2012,3100090,Bayard Public Schools,Nebraska
2012,3100091,Fullerton Public Schools,Nebraska
2012,3100095,Crete Public Schools,Nebraska
2012,3100096,Friend Public Schools,Nebraska
2012,3100097,Morrill Public Schools,Nebraska
2012,3100098,Gering Public Schools,Nebraska
2012,3100099,Centennial Public Schools,Nebraska
2012,3100105,Bridgeport Public Schools,Nebraska
2012,3100109,Southern Valley Schools,Nebraska
2012,3100110,South Platte Public Schools,Nebraska
2012,3100111,Eustis-Farnam Public Schools,Nebraska
2012,3100112,Lakeview Community Schools,Nebraska
2012,3100114,Logan View Public Schools,Nebraska
2012,3100115,North Bend Central Public Schs,Nebraska
2012,3100116,Freeman Public Schools,Nebraska
2012,3100117,Heartland Community Schools,Nebraska
2012,3100118,Fillmore Central Public Schs,Nebraska
2012,3100119,Nebraska Unified District 1,Nebraska
2012,3100120,Hitchcock Co Sch System,Nebraska
2012,3100121,Doniphan-Trumbull Public Schs,Nebraska
2012,3100122,So Central Ne Unified System 5,Nebraska
2012,3100123,High Plains Community Schools,Nebraska
2012,3100124,Bruning-Davenport Unified Sys,Nebraska
2012,3100125,Diller-Odell Public Schools,Nebraska
2012,3100129,Twin River Public Schools,Nebraska
2012,3100130,Cross County Community Schools,Nebraska
2012,3100132,Thayer Central Community Schs,Nebraska
2012,3100133,Exeter-Milligan Public Schools,Nebraska
2012,3100134,Wilcox-Hildreth Public Schools,Nebraska
2012,3100140,Creek Valley Schools,Nebraska
2012,3100141,Emerson-Hubbard Public Schools,Nebraska
2012,3100146,Boys Town Interim Prg Schs,Nebraska
2012,3100148,Greeley-Wolbach Public Schools,Nebraska
2012,3100157,Perkins County Schools,Nebraska
2012,3100163,Chase County Schools,Nebraska
2012,3100165,Douglas Co West Community Schs,Nebraska
2012,3100170,Gordon-Rushville Public Schs,Nebraska
2012,3100172,West Holt Public Schools,Nebraska
2012,3100176,Johnson Co Central Public Schs,Nebraska
2012,3100178,Southwest Public Schools,Nebraska
2012,3100179,Humboldt Table Rock Steinauer,Nebraska
2012,3100180,West Boyd School District,Nebraska
2012,3100183,Howells-Dodge Consolidated Schools,Nebraska
2012,3101992,Elmwood-Murdock Public Schools,Nebraska
2012,3102770,Adams Central Public Schools,Nebraska
2012,3102790,Ainsworth Community Schools,Nebraska
2012,3102820,Boone Central Schools,Nebraska
2012,3102880,Allen Consolidated Schools,Nebraska
2012,3102910,Alliance Public Schools,Nebraska
2012,3103060,Ansley Public Schools,Nebraska
2012,3103090,Arapahoe Public Schools,Nebraska
2012,3103120,Arcadia Public Schools,Nebraska
2012,3103130,Arlington Public Schools,Nebraska
2012,3103210,Arthur County Schools,Nebraska
2012,3103330,Auburn Public Schools,Nebraska
2012,3103360,Aurora Public Schools,Nebraska
2012,3103420,Axtell Community Schools,Nebraska
2012,3103440,Bancroft-Rosalie Comm Schools,Nebraska
2012,3103540,Battle Creek Public Schools,Nebraska
2012,3103600,Beatrice Public Schools,Nebraska
2012,3103810,Bellevue Public Schools,Nebraska
2012,3103990,Bennington Public Schools,Nebraska
2012,3104020,Bertrand Public Schools,Nebraska
2012,3104100,Blair Community Schools,Nebraska
2012,3104140,Bloomfield Community Schools,Nebraska
2012,3104200,Blue Hill Public Schools,Nebraska
2012,3104290,Brady Public Schools,Nebraska
2012,3104640,Burwell Public Schools,Nebraska
2012,3104870,Cedar Bluffs Public Schools,Nebraska
2012,3104920,Central City Public Schools,Nebraska
2012,3104950,Raymond Central Public Schools,Nebraska
2012,3104980,Chadron Public Schools,Nebraska
2012,3105010,Chambers Public Schools,Nebraska
2012,3105160,Clarkson Public Schools,Nebraska
2012,3105280,Cody-Kilgore Public Schs,Nebraska
2012,3105310,Coleridge Community Schools,Nebraska
2012,3105340,Columbus Public Schools,Nebraska
2012,3105460,Cozad Community Schools,Nebraska
2012,3105520,Crawford Public Schools,Nebraska
2012,3105550,Creighton Community Public Schools,Nebraska
2012,3105630,Crofton Community Schools,Nebraska
2012,3105910,Deshler Public Schools,Nebraska
2012,3105970,Tri County Public Schools,Nebraska
2012,3109120,Hayes Center Public Schools,Nebraska
2012,3119560,Umo N Ho N Nation Public Schs,Nebraska
2012,3162950,Centura Public Schools,Nebraska
2012,3169840,Dorchester Public Schools,Nebraska
2012,3170020,Elba Public Schools,Nebraska
2012,3170050,Elgin Public Schools,Nebraska
2012,3170110,Elkhorn Public Schools,Nebraska
2012,3170140,Elm Creek Public Schools,Nebraska
2012,3170220,Elwood Public Schools,Nebraska
2012,3170440,Fairbury Public Schools,Nebraska
2012,3170530,Falls City Public Schools,Nebraska
2012,3170650,Fort Calhoun Community Schs,Nebraska
2012,3170710,Fremont Public Schools,Nebraska
2012,3170800,Garden County Schools,Nebraska
2012,3170980,Gibbon Public Schools,Nebraska
2012,3171010,Giltner Public Schools,Nebraska
2012,3171100,Gothenburg Public Schools,Nebraska
2012,3171220,Gretna Public Schools,Nebraska
2012,3171370,Hampton Public Schools,Nebraska
2012,3171520,Hartington Public Schools,Nebraska
2012,3171550,Harvard Public Schools,Nebraska
2012,3171580,Hastings Public Schools,Nebraska
2012,3171610,Hay Springs Public Schools,Nebraska
2012,3171730,Hemingford Public Schools,Nebraska
2012,3171820,Hershey Public Schools,Nebraska
2012,3171940,Holdrege Public Schools,Nebraska
2012,3172000,Homer Community Schools,Nebraska
2012,3172150,Humphrey Public Schools,Nebraska
2012,3172210,Hyannis Area Schools,Nebraska
2012,3172335,Johnson-Brock Public Schools,Nebraska
2012,3172390,Kearney Public Schools,Nebraska
2012,3172420,Kenesaw Public Schools,Nebraska
2012,3172480,Keya Paha County Schools,Nebraska
2012,3172570,Kimball Public Schools,Nebraska
2012,3172720,Leigh Community Schools,Nebraska
2012,3172780,Lewiston Consolidated Schools,Nebraska
2012,3172810,Lexington Public Schools,Nebraska
2012,3172840,Lincoln Public Schools,Nebraska
2012,3172910,Litchfield Public Schools,Nebraska
2012,3172990,Loomis Public Schools,Nebraska
2012,3173050,Louisville Public Schools,Nebraska
2012,3173090,Loup City Public Schools,Nebraska
2012,3173120,Loup County Public Schools,Nebraska
2012,3173170,Lynch Public Schools,Nebraska
2012,3173210,Lyons-Decatur Northeast Schs,Nebraska
2012,3173230,Madison Public Schools,Nebraska
2012,3173290,Malcolm Public Schools,Nebraska
2012,3173440,Maywood Public Schools,Nebraska
2012,3173470,Mc Cook Public Schools,Nebraska
2012,3173500,Mc Cool Junction Public Schs,Nebraska
2012,3173560,Mc Pherson County Schools,Nebraska
2012,3173590,Mead Public Schools,Nebraska
2012,3173600,Medicine Valley Public Schools,Nebraska
2012,3173660,Meridian Public Schools,Nebraska
2012,3173710,Milford Public Schools,Nebraska
2012,3173740,Millard Public Schools,Nebraska
2012,3173800,Minatare Public Schools,Nebraska
2012,3173830,Minden Public Schools,Nebraska
2012,3173890,Mitchell Public Schools,Nebraska
2012,3174040,Mullen Public Schools,Nebraska
2012,3174160,Nebraska City Public Schools,Nebraska
2012,3174200,Conestoga Public Schools,Nebraska
2012,3174220,Neligh-Oakdale Schools,Nebraska
2012,3174310,Newcastle Public Schools,Nebraska
2012,3174340,Newman Grove Public Schools,Nebraska
2012,3174370,Niobrara Public Schools,Nebraska
2012,3174400,North Loup Scotia Public Schs,Nebraska
2012,3174430,Norfolk Public Schools,Nebraska
2012,3174580,Northwest Public Schools,Nebraska
2012,3174640,Oakland Craig Public Schools,Nebraska
2012,3174760,Ogallala Public Schools,Nebraska
2012,3174820,Omaha Public Schools,Nebraska
2012,3174850,O'neill Public Schools,Nebraska
2012,3174940,Ord Public Schools,Nebraska
2012,3175000,Osceola Public Schools,Nebraska
2012,3175030,Osmond Community Schools,Nebraska
2012,3175060,Overton Public Schools,Nebraska
2012,3175210,Palmyra District O R 1,Nebraska
2012,3175270,Papillion-La Vista Public Schs,Nebraska
2012,3175330,Pawnee City Public Schools,Nebraska
2012,3175360,Paxton Consolidated Schools,Nebraska
2012,3175390,Pender Public Schools,Nebraska
2012,3175510,Pierce Public Schools,Nebraska
2012,3175570,Plainview Public Schools,Nebraska
2012,3175630,Springfield Platteview Community Schools,Nebraska
2012,3175660,Plattsmouth Community Schools,Nebraska
2012,3175690,Pleasanton Public Schools,Nebraska
2012,3175770,Ponca Public Schools,Nebraska
2012,3175810,Potter-Dix Public Schools,Nebraska
2012,3175900,Ralston Public Schools,Nebraska
2012,3175930,Randolph Public Schools,Nebraska
2012,3175960,Ravenna Public Schools,Nebraska
2012,3175990,Red Cloud Community Schools,Nebraska
2012,3176170,Rock County Public Schools,Nebraska
2012,3176380,Sandhills Public Schools,Nebraska
2012,3176400,Santee Community Schools,Nebraska
2012,3176410,Sargent Public Schools,Nebraska
2012,3176450,Schuyler Community Schools,Nebraska
2012,3176470,Scottsbluff Public Schools,Nebraska
2012,3176560,Seward Public Schools,Nebraska
2012,3176590,Shelby - Rising City Public Schools,Nebraska
2012,3176620,Shelton Public Schools,Nebraska
2012,3176650,Shickley Public Schools,Nebraska
2012,3176710,Sidney Public Schools,Nebraska
2012,3176800,Sioux County Public Schools,Nebraska
2012,3176860,So Sioux City Community Schs,Nebraska
2012,3176890,Spalding Public Schools,Nebraska
2012,3176980,St Edward Public Schools,Nebraska
2012,3177100,Stapleton Public Schools,Nebraska
2012,3177180,Southern School Dist 1,Nebraska
2012,3177190,Sterling Public Schools,Nebraska
2012,3177340,Sumner-Eddyville-Miller Schs,Nebraska
2012,3177520,Sutton Public Schools,Nebraska
2012,3177550,Syracuse-Dunbar-Avoca Schools,Nebraska
2012,3177730,Thedford Public Schools,Nebraska
2012,3178020,Valentine Community Schools,Nebraska
2012,3178210,Wahoo Public Schools,Nebraska
2012,3178240,Wakefield Public Schools,Nebraska
2012,3178260,Wallace Public Sch Dist 65 R,Nebraska
2012,3178300,Walthill Public Schools,Nebraska
2012,3178450,Wausa Public Schools,Nebraska
2012,3178520,Wayne Community Schools,Nebraska
2012,3178540,Weeping Water Public Schools,Nebraska
2012,3178660,Westside Community Schools,Nebraska
2012,3178670,Wheeler Central Schools,Nebraska
2012,3178720,Wilber-Clatonia Public Schools,Nebraska
2012,3178810,Winnebago Public Schools,Nebraska
2012,3178840,Winside Public Schools,Nebraska
2012,3178940,Wood River Rural Schools,Nebraska
2012,3178990,Wynot Public Schools,Nebraska
2012,3179050,York Public Schools,Nebraska
2012,3179080,Yutan Public Schools,Nebraska
2012,3180040,Educational Service Unit 04,Nebraska
2012,3180080,Educational Service Unit 08,Nebraska
2012,3180090,Educational Service Unit 09,Nebraska
2012,3180130,Educational Service Unit 13,Nebraska
2012,3200001,State-Sponsored Charter Schools,Nevada
2012,3200030,Churchill County School District,Nevada
2012,3200060,Clark County School District,Nevada
2012,3200090,Douglas County School District,Nevada
2012,3200120,Elko County School District,Nevada
2012,3200150,Esmeralda County School District,Nevada
2012,3200180,Eureka County School District,Nevada
2012,3200210,Humboldt County School District,Nevada
2012,3200240,Lander County School District,Nevada
2012,3200270,Lincoln County School District,Nevada
2012,3200300,Lyon County School District,Nevada
2012,3200330,Mineral County School District,Nevada
2012,3200360,Nye County School District,Nevada
2012,3200390,Carson City School District,Nevada
2012,3200420,Pershing County School District,Nevada
2012,3200450,Storey County School District,Nevada
2012,3200480,Washoe County School District,Nevada
2012,3200510,White Pine County School District,Nevada
2012,3300017,Exeter Region Coop School District,New Hampshire
2012,3300030,North Country Charter Academy,New Hampshire
2012,3300035,Gorham Randolph Shelburne Coop School District,New Hampshire
2012,3300040,Academy For Science And Design Charter School,New Hampshire
2012,3300048,Great Bay Elearning Charter School,New Hampshire
2012,3300616,Milton School District,New Hampshire
2012,3301380,Allenstown School District,New Hampshire
2012,3301470,Amherst School District,New Hampshire
2012,3301650,Barrington School District,New Hampshire
2012,3301740,Bedford School District,New Hampshire
2012,3301860,Berlin School District,New Hampshire
2012,3301950,Bow School District,New Hampshire
2012,3302070,Brookline School District,New Hampshire
2012,3302340,Claremont School District,New Hampshire
2012,3302400,Colebrook School District,New Hampshire
2012,3302460,Concord School District,New Hampshire
2012,3302480,Contoocook Valley School District,New Hampshire
2012,3302490,Conway School District,New Hampshire
2012,3302610,Derry School District,New Hampshire
2012,3302640,Dover School District,New Hampshire
2012,3302670,Dresden School District,New Hampshire
2012,3302880,Epping School District,New Hampshire
2012,3302970,Exeter School District,New Hampshire
2012,3302990,Fall Mountain Regional School District,New Hampshire
2012,3303000,Farmington School District,New Hampshire
